geolocation_city,avg,avg
santana da boa vista,-30.873114464555883,-53.114483667770756
denise,-14.728321754761755,-57.049350619061485
mormaço,-28.69171052892558,-52.69301341936632
estrela do indaia,-19.52321028787223,-45.78675743401988
pedra preta,-16.635911309973924,-54.45664136017813
olho d'água do piauí,-5.846246889524823,-42.58037075008656
lapão,-11.380996613961056,-41.8316160963018
antônio dias,-19.64676351679306,-42.86376361737888
santa rosa de goiás,-16.08320352216374,-49.49421167866187
jacaré,-23.269377406376734,-46.221946252551994
bento goncalves,-29.165160642374882,-51.51418462848582
são joão do itaperiú,-26.56292647027343,-48.75857886021407
dom pedro de alcântara,-29.37732295482389,-49.85765860957796
sao benedito do sul,-8.805159673448504,-35.91053272206674
guaratinguetá,-22.79845000145827,-45.19471906143405
arapeí,-22.67445085107651,-44.446757241728356
sao jose do itueto,-14.848901365576793,-39.41811313179519
santa rita do sapucai,-22.247505338357353,-45.70753959228921
taquarucu do sul,-27.399111465237777,-53.46662887237401
costa marques,-12.350703254975743,-64.2054344659638
ribeira,-24.657729784002104,-49.00775102390816
vila flor,-6.316724967748591,-35.077224421061395
rio negro,-25.390430803057082,-50.338381851198214
iepê,-22.660980004989312,-51.078239080323
rubim,-16.38387099569079,-40.53588546993864
lagoa formosa,-18.77618044480129,-46.40421724738429
angelandia,-17.728946293657646,-42.27073170474983
muricilandia,-7.142396255000323,-48.60718823437544
telêmaco borba,-24.326990516049726,-50.63278702894865
mirai,-21.19537308475757,-42.61499144855082
mucurici,-18.08497000761245,-40.521050875979604
feliz,-29.452704570692116,-51.302232689881876
jacundá,-4.44702213746521,-49.11697034708273
serra do vento,-16.133530849617333,-38.708745212779746
gororós,-18.807341539573127,-43.2335205069023
catune,-20.92211345265376,-42.15043498986381
pimenteiras,-6.235368577666913,-41.420549314374846
paulicéia,-21.312055834341955,-51.83826606337699
abrantes,-12.83017402246026,-38.265106951363116
sobral,-3.686566424327879,-40.35311175605495
brasnorte,-12.130307200299065,-57.998921444199546
pedrinopolis,-19.228306480950007,-47.464560411115876
alvinlândia,-22.442313053006313,-49.76294021458492
araucaria,-25.58142150899512,-49.38809273708963
caninde,-4.355923934309389,-39.31436446037831
sao braz do piaui,-9.065175081712498,-42.99256483657498
santo antonio dos campos,-20.09968920105876,-44.97325203560485
manhuaçu,-20.25780988072148,-42.03844521895853
aimores,-19.501259675907107,-41.07102364655069
colônia,-21.675613920706972,-41.87254878961147
governador dix-sept rosado,-5.450871034590358,-37.524499346387095
são sebastião do anta,-19.498244329717917,-41.98097822232586
francisco sá,-16.46241992141206,-43.48937696476035
moipora,-16.54359560996573,-50.739761594353176
macururé,-9.171130388724466,-39.05753184570136
sao pedro dos crentes,-6.820902369272282,-46.53505640907994
chupinguaia,-12.554058360685474,-60.90454041261205
conchas,-23.01910724342464,-48.010925171022336
presidente pena,-17.699380705106453,-40.765842629177335
porto vera cruz,-27.7357227460056,-54.90024696958419
ibitiura de minas,-22.064853423636897,-46.44057428967145
guara,-19.176430950320455,-47.86638869563524
sapucai-mirim,-22.7505179572484,-45.74852094493255
santo antonio do leste,-14.801086857314164,-53.61088527478054
seropédica,-22.76129866260392,-43.682470774891684
pedro canário,-18.286923286388244,-39.96450605574642
pedras de maria da cruz,-15.60561490788118,-44.38398246099365
ubauna,-24.09037503784736,-54.25582528430819
jaqueira,-8.72916939069182,-35.79556236612202
ibaretama,-4.7785900249425355,-38.78070229078214
fraiburgo,-27.02980781215309,-50.921242493934464
santo antonio de lisboa,-6.982887346521687,-41.22895434702513
bertolinia,-7.639522233366965,-43.95226761922226
guaraíta,-15.631944487880059,-50.030949144885504
rio branco do sul,-25.180768393805685,-49.31657303541073
buique,-8.620704600183165,-37.148945827266424
pau brasil,-15.464697689957575,-39.65303845786902
caceres,-16.06547675959866,-57.686173488122094
igrapiuna,-13.823373982514376,-39.14208172214536
craibas,-9.617563138516777,-36.767592342974496
jundiaí,-23.18493769713966,-46.90097422674045
luiziânia,-21.675562424480518,-50.327387369665075
estância,-11.261506499691063,-37.43494768103479
sao ludgero,-28.328891240924623,-49.17639613074005
angustura,-21.868313548258158,-42.698740442406134
são luís gonzaga do maranhão,-4.378447402386183,-44.67063002025413
belo oriente,-19.23666264280913,-42.476659940437166
magé,-22.638965223579497,-43.133509457887996
olho-d'água do borges,-5.956235552392336,-37.70724927088427
mato castelhano,-28.27855427986065,-52.19087054654972
miradouro,-20.890677076161335,-42.34391248509654
itapecuru mirim,-3.390048744356983,-44.36711671068602
paranoa,-15.776591266099715,-47.77941226609971
rio do salto,-23.195195878494275,-47.28888539756496
luziania,-16.226996206613357,-47.9442762003014
cristinápolis,-11.475555383140733,-37.7521360458919
nova redencao bahia,-12.816617576560771,-41.07200262842635
ouro verde do piquiri,-24.63919110037132,-53.211984944040054
caturai,-16.446010677483436,-49.495446674302535
jequia da praia,-13.968997360514717,-39.19323994249441
engenheiro caldas,-19.1935882329277,-42.043100912336264
itirucu,-13.532990923690317,-40.15098867806455
são joão do rio do peixe,-6.728563703804875,-38.448754175093114
novo machado,-27.56145034819611,-54.50039835905089
dois irmaos do buriti,-20.68380254160234,-55.28166568417819
santana de cataguases,-21.287636113943634,-42.55539678736577
indianopolis,-20.76429670645202,-49.7769049509628
riachuelo,-9.501169402746918,-36.845953164109005
urupes,-21.203712987487332,-49.29294770755017
sao sebastiao de braunas,-20.772467736588307,-43.44922634094639
setubinha,-17.601561993385634,-42.149045981520636
águas de santa bárbara,-22.88478505861073,-49.24203986196746
são joão das missões,-14.881155955525909,-44.087317369836505
vila velha,-20.359658032831955,-40.31021694025284
conservatoria,-22.286302053891365,-43.92118233761536
magda,-20.645639876711464,-50.22326226371534
cacimba de dentro,-6.641588616071431,-35.79174833832887
sao jose do belmonte,-7.866197725395444,-38.75907825436527
ilheus,-14.80219212298879,-39.03982389235803
arvoredo,-27.078409010542018,-52.45510633727941
passos maia,-26.78071923782066,-52.05882820438128
guimarania,-18.844926906650596,-46.7953937768564
junco do maranhao,-1.8785911585266313,-46.072232860400085
saudade do iguaçu,-25.695774095009764,-52.618856756002096
são joaquim da barra,-20.584210914195832,-47.862688943053804
cumuruxatiba,-14.096499591325824,-37.762553396175086
neópolis,-10.319078329355818,-36.57571788720159
cachoeira alta,-18.731116778352224,-50.95508760157415
morro agudo de goias,-15.31537464086793,-50.05787948871924
ibirité,-20.01553814894815,-44.062500593348624
santa quitéria do maranhão,-3.4098494910541888,-42.69950243133503
mato leitao,-29.525624980965507,-52.12687025106665
ponte alta do bom jesus,-12.089198972967996,-46.479192430610155
itaguacu,-19.54000135964484,-41.907213359142936
timbó grande,-26.603437407393837,-50.691291112809964
canápolis,-17.467760307638603,-48.08903768361581
cachoeira da prata,-19.52424896323175,-44.4518578727129
andaraí,-12.814760684428,-41.32804859966593
ariranha,-21.189588340616634,-48.78771758700769
brumado,-14.205460464439602,-41.67111205682083
americano,-1.3043903244378463,-48.049921574413105
tomé-açu,-2.417273196490953,-48.14913010486707
rio janeiro,-22.94937255785112,-43.18531223036526
ibirama,-27.05647360685815,-49.5260506414369
montividiu,-17.418779659368603,-51.18578601514274
são joão do jaguaribe,-5.27276260793315,-38.27382643796102
sacra família do tinguá,-22.458084999999954,-43.59502999999998
aragarças,-15.910251232014685,-52.2317752767676
sumare,-22.82037491864596,-47.23182615492953
sales oliveira,-20.767627103434553,-47.84072787580174
são miguel do tocantins,-5.55336986812628,-47.57664595313559
carmo,-21.93234321022954,-42.607432292496306
ibirá,-21.081577682068293,-49.240636323360754
jabitaca,-8.115034340943488,-36.21673712065287
itapua do oeste,-9.185340303184786,-63.18724699835185
veranópolis,-28.938987433367803,-51.55043307321729
ipupiara,-11.819679206712275,-42.615964859907514
valença do piauí,-6.405733061161586,-41.737307247506806
nova ubirata,-13.03328404352523,-55.255845894289095
sao joao do sobrado,-18.32097783533344,-40.40572143357216
lassance,-17.870458207480997,-44.603027461977604
florestópolis,-22.866936530057377,-51.39151575635657
holambra,-22.633046009436136,-47.05260391223773
itarema,-2.9317494177419348,-39.90751859461361
dom feliciano,-30.70391254628606,-52.10802162884412
sabáudia,-23.320909164087055,-51.54877824317174
marquinho,-25.113870658819895,-52.257536733341546
morro da fumaça,-28.64067918534151,-49.211896951606995
logradouro,-6.57357169225538,-35.43769849013727
maragogi,-9.007675987232084,-35.220048242659786
joca marques,-3.49695470315997,-42.43523142223176
barueri,-23.505912650749714,-46.86935863185788
ibirataia,-14.067913952984231,-39.63991258475435
petrolina de goiás,-16.09847872831852,-49.33760646822639
sao jose da coroa grande,-8.894069587984184,-35.15249755597141
santo antônio da platina,-23.296036814164513,-50.07819168373443
sao geraldo,-20.92314750647528,-42.833471753232246
abreu e lima,-7.9115678105724125,-34.912985990149764
pio xii,-3.8894224919585265,-45.170444716260725
comodoro,-13.658483691777995,-59.78450051842194
fronteira,-20.279454990887864,-49.20255148137911
curumim,-29.62578947373271,-49.937315444821294
tapiramutá,-11.850443920278531,-40.789496104631304
araranguá,-28.9418137844744,-49.48200911732147
arambare,-30.912908274454875,-51.501951864682084
irai,-27.194898252903215,-53.25466136017924
santo antonio do grama,-20.31715335661259,-42.608513811807306
capitão de campos,-4.458795838294562,-41.93978677660782
sao miguel do guapore,-11.695565310805032,-62.717473245065015
água fria,-10.589917804375194,-37.475548526757414
confins,-19.633566024597553,-43.98542970027146
nova prata do iguaçu,-25.639886212849078,-53.34286385623403
lapao,-11.38390671827229,-41.8319778725531
candeias,-14.586235886456619,-40.13868348257912
governador lacerda de aguiar,-18.633609999999976,-40.94277999999997
muquem do sao francisco,-12.107444889662148,-43.552792568241536
santo antonio do pinhal,-22.808402100767136,-45.690398108307875
encruzilhada do sul,-30.544711212440724,-52.52372179022533
estrela de jordania,-15.86110999999994,-40.266669999999976
sertaozinho,-21.04160354397324,-47.91452803590727
ruy barbosa,-12.184815980074445,-40.42838321590566
salgueiro,-8.070960881795754,-39.12347730047269
salvador ,-12.987813773589286,-38.50574187032669
mirante da serra,-11.029251140290842,-62.66972599616735
wanderley,-12.121378047809058,-43.88953821717171
caarapó,-22.632433186511207,-54.82390629607545
santa quiteria do maranhao,-3.492651872688661,-42.57587645777576
são lourenço,-22.117239526221905,-45.05565379694467
deputado irapuan pinheiro,-5.879736632121809,-39.25783253964072
uchoa,-20.954053066740023,-49.17415232102768
marcelino ramos,-27.470268087283692,-51.91810128743639
olhos d'agua,-17.401799509035648,-43.571071945379444
formigueiro,-29.999230198156294,-53.500549364445035
laranjeiras do sul,-25.40493478083459,-52.410678885340964
fernandes tourinho,-19.153636109337747,-42.07964495397932
nova lacerda,-14.474447766348016,-59.58685492554173
bambui,-20.015437694927492,-45.9770980981972
pareci novo,-29.637396441212026,-51.40402786525684
jaguare,-18.908357421714662,-40.07600553740823
guarujá do sul,-26.391424847189,-53.5269737070365
condor,-28.20732212632177,-53.484839056818565
figueirópolis doeste,-15.447553002615006,-58.74141789454971
maua,-23.669993795741263,-46.44890869240472
sao bento do norte,-5.098929558699121,-36.00621811832378
candido mota,-22.750865005444716,-50.38549302101583
caucaia,-3.737584371922988,-38.650329172975646
conceicao das pedras,-22.15754767756485,-45.45259621596964
maracaçumé,-2.050661385424861,-45.95709444689845
passagem franca,-6.179896885113679,-43.77918230870624
cataguases,-21.387342415899244,-42.69449766632389
vicosa do ceara,-3.5622135313044443,-41.096270202189984
senhora do porto,-18.906532460260895,-43.081236661378895
passa vinte,-22.208164376961378,-44.234842603133814
porto maua,-27.57168636906257,-54.66821775028842
bilac,-21.40261065132153,-50.47539635637735
bela vista de goiás,-16.97038796595958,-48.952506898428474
uraí,-23.20151981636659,-50.79474148092677
marco,-3.123797441185685,-40.15414598800406
jaguaquara,-13.528891311211662,-39.97731887865848
mutuipe,-13.228062492844856,-39.50578780555768
riversul,-23.82901502757101,-49.434377004415445
santa vitória do palmar,-33.51591936850925,-53.34957651142744
sao joao da fortaleza,-10.536109999999953,-38.60666999999995
são benedito,-4.047686097136362,-40.86576525290958
martinopole,-3.218262435797388,-40.69103627868246
miguelópolis,-20.180640246393242,-48.03559317436368
tefé,-3.351003155790707,-64.71381986642935
tietê,-23.10176861990688,-47.711999822670954
sao jeronimo,-29.9633694398119,-51.71846183457928
contagem,-19.919039351873618,-44.05788508769307
pirangi,-21.09562841743753,-48.66404771711194
curua,-1.8900644905310178,-55.117005627119156
tres barras do parana,-25.423025857169176,-53.183398738586135
santo estêvão,-12.42681377100254,-39.252610506267
leme do prado,-17.086066969537725,-42.70357065619938
irará,-12.045009119245254,-38.76633846325201
nova olinda do norte,-3.8908884847909233,-59.09316877144942
mallet,-25.883903118459568,-50.82702616356368
taipu,-5.622510462707815,-35.59801564545258
sao jose das missoes,-27.788978999999948,-53.12581099999996
santa barbara,-19.45444496019442,-43.129077797911506
conrado,-22.54656816043516,-43.57884543837606
goias,-15.93852254578571,-50.14264998600622
laranjeiras,-10.798140175806079,-37.16300779957727
afonso cláudio,-20.082490603465917,-41.12193874559757
cafarnaum,-11.687021586135383,-41.46565830888451
guapimirim,-22.54609328957066,-42.984041080010016
marinopolis,-20.441716961871215,-50.82322680500144
sooretama,-19.189127770488813,-40.10086124895696
ibitira,-18.707054710781588,-44.640109954922714
itabirinha de mantena,-18.56630313872348,-41.232550557216705
maquine,-29.65200263269053,-50.21291194651415
capitao leonidas marques,-25.48646068405262,-53.603602567041555
onda verde,-20.608164456239606,-49.29805907727271
governador jorge teixeira,-10.610065602558892,-62.79229701465141
catole do rocha,-6.357868390636634,-37.71596695750212
santa brígida,-9.734211797823981,-38.12772540357751
pedranopolis,-20.249109437731097,-50.11125021710776
itacoatiara,-3.1385616883287857,-58.44096950014539
aratuipe,-13.074654354755138,-38.99632024881133
flores de goias,-14.469621490561401,-47.018134788151386
crisolita,-17.260138977246726,-41.00688275905593
capim,-6.898694295025135,-35.19935978722208
santana dos garrotes,-7.387353358958297,-37.98936951785552
itapé,-14.896866519842902,-39.42352865168121
tanquinho,-11.9746483176574,-39.10634024935812
agricolandia,-5.796714998419932,-42.66518295491898
guapiacu,-20.794650169585655,-49.22442662141766
parazinho,-5.224181365760851,-35.837601502683384
rolante,-29.64963363646582,-50.57292621983816
muritiba,-12.622423750740424,-38.98946847054153
assai,-23.375007494886024,-50.84582790288453
monte castelo,-23.46395972043613,-51.00694998812236
araguacema,-8.814714973312014,-49.556563413533574
águas belas,-9.113244596547304,-37.1178925809303
